titleType,originalTitle,genres,runtimeMinutes,startYear,isAdult,averageRating,region,actor,actress,director,producer
movie,Kiborgy. Heroyi ne vmyrayut,"Action,Drama,War",112.0,2017.0,0,8.0,XWW,"Vyacheslav Dovzhenko, Andriy Isayenko, Roman Yasinovsky, Viktor Zhdanov",,Akhtem Seitablaev,"Ivanna Dyadyura, Teona Mazmishvili"
movie,October,"Drama,Romance",115.0,2018.0,0,7.5,IN,"Varun Dhawan, Sahil Vedoliyaa","Gitanjali Rao, Banita Sandhu",Shoojit Sircar,"Sheel Kumar, Ronnie Lahiri"
movie,Tholi Prema,Romance,137.0,2018.0,0,7.3,IN,"Varun Tej, Darbha Appaji Ambarisha, Hyper Aadi",Raashi Khanna,Venky Atluri,B.V.S.N. Prasad
movie,Agnyaathavaasi,"Action,Drama",158.0,2018.0,0,4.6,IN,"Pawan Kalyan, Aadhi","Anu Emmanuel, Keerthi Suresh",Trivikram Srinivas,S. Radha Krishna
movie,Sarkar,"Action,Drama",163.0,2018.0,0,6.9,IN,"Joseph Vijay, Pala Karuppaiah","Varalaxmi Sarathkumar, Keerthi Suresh",A.R. Murugadoss,Kalanidhi Maran
movie,9 Satra,Animation,102.0,2018.0,0,7.8,XWW,"Kanokchat Manyaton, Sirichai Charoenkijtanakul, Rachphol Yamsaeng",Savitree Suttichanond,"Gun Phansuwon, Nat Yoswatananont, Pongsa Kornsri",
movie,Batti Gul Meter Chalu,Drama,161.0,2018.0,0,6.1,IN,"Shahid Kapoor, Divyendu Sharma","Shraddha Kapoor, Yami Gautam",Shree Narayan Singh,"Nitin Chandrachud, Arjun N. Kapoor"
movie,Bharat,"Action,Drama",150.0,2019.0,0,5.4,IN,"Salman Khan, Sunil Grover","Tabu, Katrina Kaif",Ali Abbas Zafar,"Atul Agnihotri, Krishan Kumar, Alvira Khan"
movie,Housefull 4,"Action,Comedy,Fantasy",145.0,2019.0,0,3.3,CA,"Bobby Deol, Akshay Kumar, Riteish Deshmukh",Kriti Sanon,Farhad Samji,
movie,Badhaai Ho,"Comedy,Drama",124.0,2018.0,0,8.0,IN,"Gajraj Rao, Ayushmann Khurrana","Neena Gupta, Sanya Malhotra",Amit Ravindernath Sharma,"Hemant Bhandari, Vineet Jain"
movie,Viswasam,"Action,Drama",153.0,2019.0,0,6.7,IN,"Ajith Kumar, Darbha Appaji Ambarisha","Nayanthara, Sakshi Agarwal",Siva,
movie,Stuber,"Action,Comedy,Crime",93.0,2019.0,0,6.2,IN,"Dave Bautista, Kumail Nanjiani","Mira Sorvino, Natalie Morales",Michael Dowse,"John Francis Daley, Jonathan Goldstein"
movie,Il traditore,"Biography,Crime,Drama",145.0,2019.0,0,7.2,XWW,"Pierfrancesco Favino, Luigi Lo Cascio, Fausto Russo Alesi",Maria Fernanda Cândido,Marco Bellocchio,Beppe Caschetto
movie,Peranbu,Drama,147.0,2018.0,0,9.2,IN,Mammootty,"Anjali, Sadhana, Anjali Ameer","Ram, Anjana Krishnakumar, Amudhavan Karuppiah",Thenappan P.L.
movie,Boku no hîrô akademia THE MOVIE ~ 2-ri no eiyû ~,"Action,Adventure,Animation",96.0,2018.0,0,7.6,XWW,"Kenta Miyake, Nobuhiko Okamoto, Daiki Yamashita",Mirai Shida,Kenji Nagasaki,"Koji Nagai, Kazuki Okamura, Yoshihiro Ozabu"
movie,Brightburn,"Drama,Horror,Mystery",90.0,2019.0,0,6.2,IN,"David Denman, Abraham Clinkscales, Jackson A. Dunn",Elizabeth Banks,David Yarovesky,"James Gunn, Kenneth Huang"
movie,Tang ren jie tan an 2,"Action,Comedy,Mystery",121.0,2018.0,0,6.1,XAS,"Baoqiang Wang, Yang Xiao, Haoran Liu",Natasha Liu Bordizzo,Sicheng Chen,
movie,Goodachari,"Action,Thriller",147.0,2018.0,0,7.8,IN,"Jagapathi Babu, Prakash Raj, Adivi Sesh",Sobhita Dhulipala,Sashi Kiran Tikka,"Vishwa Prasad, Abhishek Agarwal, Abhishek Nama"
movie,Sajjan Singh Rangroot,"Action,Biography,Drama",140.0,2018.0,0,7.5,IN,"Yograj Singh, Diljit Dosanjh, Jagjeet Sandhu",Sunanda Sharma,Pankaj Batra,"Bobby Bajaj, Jay Sahni, Sona Sahni"
movie,Dovlatov,"Biography,Drama",126.0,2018.0,0,6.5,XWW,"Danila Kozlovsky, Milan Maric, Artur Beschastny",Helena Sujecka,Aleksey German Jr.,"Dariusz Jablonski, Violetta Kaminska, Miroslav Mogorovich, Isabella Wojcik"
movie,The Thinning: New World Order,"Action,Drama,Horror",83.0,2018.0,0,3.7,XWW,"Matthew Glave, Calum Worthy, Logan Paul",Peyton List,Michael J. Gallagher,"Michael Wormser, Jana Winternitz"
movie,Aravindha Sametha Veera Raghava,"Action,Drama",162.0,2018.0,0,7.7,IN,"Jagapathi Babu, N.T. Rama Rao Jr., Naveen Chandra",Pooja Hegde,Trivikram Srinivas,S. Radha Krishna
movie,Free Solo,"Adventure,Documentary,Sport",100.0,2018.0,0,8.2,CA,,,Elizabeth Chai Vasarhelyi,"Evan Hayes, Shannon Dill"
movie,Thackeray,"Biography,Drama",120.0,2019.0,0,5.1,IN,"Sanjay Narvekar, Nawazuddin Siddiqui, Abdul Quadir Amin",Amrita Rao,Abhijit Panse,Sanjay Raut
movie,Photograph,"Drama,Romance",110.0,2019.0,0,6.9,XWW,"Sachin Khedekar, Denzil Smith, Nawazuddin Siddiqui",Sanya Malhotra,Ritesh Batra,"Anish Savjani, Neil Kopp, Viola Fügen, Vincent Savino, Michel Merkt"
movie,Hereditary,"Drama,Horror,Mystery",127.0,2018.0,0,7.3,CA,"Gabriel Byrne, Alex Wolff","Toni Collette, Milly Shapiro",Ari Aster,"Kevin Scott Frakes, Lars Knudsen, Buddy Patrick"
movie,Naa Peru Surya Na Illu India,Action,163.0,2018.0,0,6.9,IN,"Arjun Sarja, Sarath Kumar, Allu Arjun",Anu Emmanuel,Vakkantham Vamsi,"Sridhar Lagadapati, Sirisha Lagadapati"
movie,Awe!,Thriller,150.0,2018.0,0,7.9,IN,Srinivas Avasarala,"Kajal Aggarwal, Nithya Menon, Regina Cassandra",Prasanth Varma,Prashanti Tipirineni
movie,Ready or Not,"Comedy,Horror,Mystery",95.0,2019.0,0,7.1,CA,"Henry Czerny, Adam Brody, Mark O'Brien",Samara Weaving,"Matt Bettinelli-Olpin, Tyler Gillett","William Sherak, Bradley J. Fischer"
movie,Tu hijo,Drama,103.0,2018.0,0,6.1,XWW,"Jose Coronado, Pol Monen","Ana Wagener, Asia Ortega",Miguel Ángel Vivas,"Enrique López Lavigne, Olmo Figueredo González-Quevedo"
movie,Lukas,"Action,Drama,Thriller",94.0,2018.0,0,5.9,CA,"Jean-Claude Van Damme, Sami Bouajila, Sam Louwyck",Sveva Alviti,Julien Leclercq,"Julien Madon, Aimée Buidine"
movie,Mientras dure la guerra,"Drama,History,War",107.0,2019.0,0,7.5,XWW,"Karra Elejalde, Eduard Fernández, Santi Prego",Nathalie Poza,Alejandro Amenábar,"Fernando Bovaira, Hugo Sigman, Domingo Corral"
movie,Loveyatri,"Drama,Romance",140.0,2018.0,0,3.0,IN,"Aayush Sharma, Sammy John Heaney","Caroline Wilde, Warina Hussain",Abhiraj Minawala,Salma Khan
movie,Thadam,"Action,Crime,Thriller",138.0,2019.0,0,8.2,IN,"Fefsi Vijayan, Arun Vijay","Tanya Hope, Smruthi Venkat",Magizh Thirumeni,
movie,Marighella,"Action,Drama,History",155.0,2019.0,0,2.9,XWW,"Herson Capri, Humberto Carrão","Ana Paula Bouzas, Bella Camero",Wagner Moura,"Andrea Barata Ribeiro, Bel Berlinck"
movie,Inside Man: Most Wanted,Action,105.0,2019.0,0,5.5,CA,"Urs Rechn, Aml Ameen","Rhea Seehorn, Roxanne McKee",M.J. Bassett,Ogden Gavanski
movie,K.G.F: Chapter 1,"Action,Drama",156.0,2018.0,0,8.2,IN,"Ramachandra Raju, Yash","Archana Jois, Srinidhi Shetty",Prashanth Neel,Vijay Kiragandur
movie,Fyre Fraud,Documentary,96.0,2019.0,0,6.8,CA,,,"Jenner Furst, Julia Willoughby Nason",
movie,Skif,"Action,Drama,Fantasy",105.0,2018.0,0,6.2,XWW,"Yuriy Tsurilo, Aleksey Faddeev, Aleksandr Kuznetsov",Vasilisa Izmaylova,Rustam Mosafir,Sergey Selyanov
movie,Love Per Square Foot,"Comedy,Romance",133.0,2018.0,0,7.2,IN,"Raghuvir Yadav, Vicky Kaushal","Alankrita Sahai, Angira Dhar",Anand Tiwari,Ronnie Screwvala
movie,Cebimdeki Yabanci,"Comedy,Drama",95.0,2018.0,0,7.0,XWW,"Çaglar Çorumlu, Bugra Gülsoy","Belçim Bilgin, Leyla Lydia Tugutlu",Serra Yilmaz,
movie,The Fanatic,"Crime,Thriller",88.0,2019.0,0,4.7,CA,"John Travolta, Devon Sawa, Jacob Grodnik",Ana Golja,Fred Durst,"Daniel Grodnik, Bill Kenwright, Oscar Generale"
movie,Las herederas,Drama,98.0,2018.0,0,6.8,XEU,"Nilda Gonzalez, Ana Brun","Ana Ivanova, Margarita Irun",Marcelo Martinessi,Sebastián Peña Escobar
movie,NTR: Kathanayakudu,"Biography,Drama",169.0,2019.0,0,5.7,IN,"Satyanarayana Kaikala, Nandamuri Balakrishna, Kalyan Ram",Vidya Balan,Radha Krishna Jagarlamudi,Nandamuri Vasundhara Devi
movie,Chekka Chivantha Vaanam,"Action,Crime,Drama",146.0,2018.0,0,7.3,IN,"Arvind Swamy, T.R. Silambarasan, Vijay Sethupathi, Arun Vijay",,Mani Ratnam,A. Subaskaran
movie,Tangeye Abu Ghorayb,"Action,Drama,History",93.0,2018.0,0,6.6,XWW,"Ali Soleymani, Javad Ezati, Amir Jadidi, Hamid Reza Azarang",,Bahram Tavakoli,Saeid Malekan
movie,Be Vaghte Sham,"Action,Drama,Thriller",113.0,2018.0,0,5.5,XWW,"Babak Hamidian, Pierre Dagher, Hadi Hejazifar, Layth Al-Mufti",,Ebrahim Hatamikia,Mohammad Khazaee
movie,Mosadereh,"Comedy,Drama",97.0,2018.0,0,4.8,XWW,"Babak Hamidian, Reza Attaran, Mehran Ahmadi, Mostafa Hashemzehi",,,Mohammad Hossein Ghasemi
movie,Maghzhaye Koochake Zang Zadeh,"Crime,Drama,Thriller",103.0,2018.0,0,7.6,XWW,"Farhad Aslani, Farid Sajjadi Hosseini, Navid Mohammadzadeh",Marjan Ettefaghian,Houman Seyyedi,Saeed Sa'di
movie,They Shall Not Grow Old,"Documentary,History,War",99.0,2018.0,0,8.3,CA,,,Peter Jackson,Clare Olssen
movie,Kamera wo tomeruna!,"Comedy,Horror",96.0,2017.0,0,7.7,XWW,"Kazuaki Nagaya, Takayuki Hamatsu","Harumi Shuhama, Yuzuki Akiyama",Shin'ichirô Ueda,Koji Ichihashi
movie,"Bomb, yek asheghaneh","Drama,Romance,War",96.0,2018.0,0,6.6,XWW,"Habib Rezaei, Payman Maadi, Siamak Ansari",Leila Hatami,,Ehsan Rasoulof
movie,Karwaan,"Comedy,Drama",114.0,2018.0,0,7.5,IN,"Irrfan Khan, Dulquer Salmaan","Amala Akkineni, Mithila Palkar",Akarsh Khurana,"Ronnie Screwvala, Priti Gupta"
movie,Neo-eui kyeol-hoon-sik,Romance,110.0,2018.0,0,6.8,XWW,"Gyu-pil Go, Jae-rim Song, Young-kwang Kim, Ki-Young Kang, Sung-Bum Jang, Hyung-Joon Im","Bo-Young Park, Eun-seo Son, So-yul Shin",Seok-Geun Lee,
movie,Prospect,"Drama,Sci-Fi,Thriller",100.0,2018.0,0,6.2,CA,"Pedro Pascal, Jay Duplass, Luke Pitzrick",Sophie Thatcher,"Zeek Earl, Christopher Caldwell","Matthias Mellinghaus, Garrick Dion, Dan Balgoyen, Scott Glassgold"
movie,Dong wu shi jie,"Action,Fantasy,Sci-Fi",132.0,2018.0,0,6.5,XWW,"Michael Douglas, Bingkun Cao, Yifeng Li",Dongyu Zhou,Yan Han,Yedda Zhixi Chen
movie,Acusada,"Crime,Drama,Thriller",108.0,2018.0,0,6.1,XWW,"Daniel Fanego, Leonardo Sbaraglia","Inés Estévez, Lali Espósito",Gonzalo Tobal,"Axel Kuschevatzky, Leticia Cristi, Benjamín Doménech, Santiago Gallelli"
movie,Kriminalas ekselences fonds,"Action,Comedy,Crime",126.0,2018.0,0,8.2,XWW,"Maris Micerevskis, Lauris Klavins, Andris Daugavins, Juris Riekstins, Armands Brakmanis, Janis Plaudis, Rudolfs Putans",Jana Rubina,Oskars Rupenheits,Juris Pilens
movie,Ma,"Horror,Thriller",99.0,2019.0,0,5.6,CA,,"Juliette Lewis, Octavia Spencer, McKaley Miller, Diana Silvers",Tate Taylor,"Jason Blum, John Norris"
movie,The Mule,"Crime,Drama,Thriller",116.0,2018.0,0,7.0,CA,"Clint Eastwood, Cesar De León, Gustavo Muñoz, Patrick L. Reyes",,,"Tim Moore, Jessica Meier, Kristina Rivera, Dan Friedkin"
movie,Utøya 22. juli,"Drama,Thriller",93.0,2018.0,0,7.3,XWW,"Brede Fristad, Aleksander Holmen","Andrea Berntzen, Solveig Koløen Birkeland",Erik Poppe,"Finn Gjerdrum, Stein B. Kvae"
movie,Doragon bôru chô: Burorî,"Action,Adventure,Animation",100.0,2018.0,0,7.9,XWW,"Toshio Furukawa, Ryô Horikawa, Takeshi Kusao, Ryûsei Nakao, Kôichi Yamadera","Aya Hisakawa, Masako Nozawa",Tatsuya Nagamine,
movie,Sabrina,"Horror,Thriller",113.0,2018.0,0,4.2,IN,"Christian Sugiono, Jeremy Thomas","Luna Maya, Sara Wijayanto",Rocky Soraya,Raam Soraya
movie,The Lighthouse,"Drama,Fantasy,Horror",109.0,2019.0,0,8.3,IN,"Willem Dafoe, Robert Pattinson",Valeriia Karaman,Robert Eggers,"Jay Van Hoy, Youree Henley, Rodrigo Teixeira, Lourenço Sant' Anna"
movie,The King,"Biography,Drama,History",140.0,2019.0,0,7.3,CA,"Tom Fisher, Edward Ashley, Gábor Czap, Tom Glynn-Carney",,David Michôd,"Brad Pitt, Dede Gardner, Liz Watts, Jeremy Kleiner"
movie,After the Wedding,Drama,112.0,2019.0,0,6.0,CA,Billy Crudup,"Julianne Moore, Michelle Williams, Abby Quinn",Bart Freundlich,"Joel B. Michaels, Silvio Muraglia, Harry Finkel"
movie,Kolamavu Kokila,"Comedy,Crime,Drama",140.0,2018.0,0,7.3,IN,"Saravanan, Motta Rajendran, Yogi Babu","Saranya Ponvannan, Nayanthara",Nelson,A. Subaskaran
movie,The Operative,Thriller,116.0,2019.0,0,5.6,XWW,"Cas Anvar, Martin Freeman, Rotem Keinan",Diane Kruger,Yuval Adler,"Anne Carey, Viola Fügen, Eitan Mansuri, Jonathan Doweck"
movie,Astérix: Le secret de la potion magique,"Adventure,Animation,Comedy",87.0,2018.0,0,6.7,XWW,"Christian Clavier, Guillaume Briat, Alexandre Astier, Alex Lutz",,Louis Clichy,
movie,Burn,Thriller,88.0,2019.0,0,5.6,CA,"Josh Hutcherson, Harry Shum Jr.","Suki Waterhouse, Tilda Cobham-Hervey",Mike Gan,"Sukee Chew, Ash Christian, Jordan Yale Levine, Jordan Beckerman, Russ Posternak"
movie,Laila Majnu,"Drama,Romance",140.0,2018.0,0,7.7,IN,"Abrar Qazi, Avinash Tiwary, Sumit Kaul",Tripti Dimri,Sajid Ali,"Ekta Kapoor, Shobha Kapoor, Preety Ali"
movie,Seema Raja,"Action,Drama",158.0,2018.0,0,4.5,IN,"Soori, Sivakarthikeyan","Simran, Samantha Ruth Prabhu",Ponram,R.D. Raja
movie,Gojira: kessen kidô zôshoku toshi,"Action,Animation,Sci-Fi",101.0,2018.0,0,5.8,XWW,"Takahiro Sakurai, Tomokazu Sugita, Mamoru Miyano",Kana Hanazawa,"Kôbun Shizuno, Hiroyuki Seshita",
movie,Da xiang xi di er zuo,Drama,230.0,2018.0,0,7.8,XWW,"Congxi Li, Yuchang Peng, Yu Zhang",Uvin Wang,Bo Hu,Dongyan Fu
movie,Kadaikutty Singam,"Action,Drama",149.0,2018.0,0,7.0,IN,"Sathyaraj, Karthi","Sayyeshaa Saigal, Priya Bhavani Shankar",Pandiraj,Suriya
movie,Paddleton,"Comedy,Drama",89.0,2019.0,0,7.2,US,"Ray Romano, Mark Duplass, Jen Sung",Christine Woods,Alex Lehmann,"Jay Duplass, Sean Bradley, Mel Eslyn, Alana Carithers"
movie,Sammohanam,Romance,137.0,2018.0,0,7.7,IN,"Anand, Sudheer Babu Posani, Vamsi Raghava Yenumula",Aditi Rao Hydari,Mohana Krishna Indraganti,Sivalenka Krishna Prasad
movie,Taxiwaala,"Comedy,Horror,Thriller",137.0,2018.0,0,7.1,IN,"Vijay Deverakonda, Madhunandan","Malavika Nair, Priyanka Jawalkar",Rahul Sankrityan,SKN
movie,Mard Ko Dard Nahin Hota,"Action,Comedy",134.0,2018.0,0,7.4,IN,"Satyajit Ganu, Abhimanyu Dasani, Prateek Parmar",Radhika Madan,Vasan Bala,Ronnie Screwvala
movie,"Nong, Pee, Teerak","Comedy,Drama,Romance",125.0,2018.0,0,6.7,TH,"Sunny Suwanmethanont, Nichkhun","Urassaya Sperbund, Anchuleeon Buagaew",Witthaya Thongyooyong,"Jira Maligool, Vanridee Pongsittisak"
movie,Hello Guru Prema Kosame,"Comedy,Romance",140.0,2018.0,0,7.1,IN,"Prakash Raj, Ram Pothineni","Pranitha, Anupama Parameshwaran",Trinadha Rao Nakkina,"Dil Raju, Sireesh, Lakshman"
movie,Manbiki kazoku,"Crime,Drama",121.0,2018.0,0,8.0,XWW,Lily Franky,"Kirin Kiki, Sakura Andô, Mayu Matsuoka",Hirokazu Koreeda,"Hijiri Taguchi, Akihiko Yose, Kaoru Matsuzaki"
movie,L'homme fidèle,"Comedy,Drama,Romance",75.0,2018.0,0,6.3,XWW,"Joseph Engel, Louis Garrel","Laetitia Casta, Lily-Rose Depp",,"Pascal Caucheteux, Grégoire Sorlat"
movie,Someone Great,"Comedy,Romance",92.0,2019.0,0,6.2,CA,LaKeith Stanfield,"Brittany Snow, Gina Rodriguez, DeWanda Wise",Jennifer Kaytin Robinson,"Paul Feig, Anthony Bregman, Jessie Henderson, Emily Gipson, Peter Cron"
movie,Pengin haiwei,"Adventure,Animation,Family",117.0,2018.0,0,7.2,US,"Winston Bromhead, Landen Beattie","Yû Aoi, Kana Kita",Hiroyasu Ishida,
movie,Yesterday,"Comedy,Fantasy,Music",116.0,2019.0,0,6.9,CA,Himesh Patel,"Sophia Di Martino, Lily James, Ellise Chappell",Danny Boyle,"Bernard Bellew, Tim Bevan, Eric Fellner"
movie,"Li hai le, wo de guo",Documentary,90.0,2018.0,0,1.3,XWW,,,Tie Wei,
movie,Ban-deu-si jab-neun-da,"Drama,Thriller",110.0,2017.0,0,6.5,XWW,"Ho-jin Chun, Yun-shik Baek, Dong-il Sung",Hye-In Kim,Hong-seon Kim,"Woo-taek Kim, Hwang Sang-Kil"
movie,Jigeum Mannareo Gabmida,"Drama,Fantasy,Romance",132.0,2018.0,0,7.6,XWW,"Ji-seob So, Chang-Seok Ko, Yoo-ram Bae, Jun Hyeok Lee, Seo-joon Park","Ye-jin Son, Hyeon-soo Kim",Jang-Hoon Lee,
movie,NGK,"Action,Drama",148.0,2019.0,0,6.1,IN,"Suriya, Ponvannan","Rakul Preet Singh, Sai Pallavi",K. Selvaraghavan,"S.R. Prakashbabu, S.R. Prabhu"
movie,Grâce à Dieu,"Crime,Drama",137.0,2018.0,0,7.3,CA,"Swann Arlaud, Éric Caravaca, Melvil Poupaud, Denis Ménochet",,François Ozon,"Eric Altmayer, Nicolas Altmayer"
movie,Lady and the Tramp,"Adventure,Comedy,Drama",103.0,2019.0,0,6.5,XWW,"Sam Elliott, Justin Theroux","Ashley Jensen, Tessa Thompson",Charlie Bean,Brigham Taylor
movie,The Legend of Cocaine Island,Documentary,83.0,2018.0,0,6.3,XWW,"Bo Butterworth, Arthur Dean",Bri Bryant,Theo Love,Bryan Storkel
movie,Nota,Drama,145.0,2018.0,0,6.4,CA,"Nassar, Sathyaraj, M.S. Bhaskar, Vijay Deverakonda",,Anand Shankar,K.E. Gnanavelraja
movie,Ek Ladki Ko Dekha Toh Aisa Laga,"Comedy,Drama,Romance",120.0,2019.0,0,5.5,IN,"Anil Kapoor, Rajkummar Rao","Juhi Chawla, Sonam Kapoor",Shelly Chopra Dhar,Vidhu Vinod Chopra
movie,Judgementall Hai Kya,"Comedy,Drama,Thriller",121.0,2019.0,0,6.0,IN,Rajkummar Rao,"Kangana Ranaut, Amrita Puri, Amyra Dastur",Prakash Kovelamudi,"Ekta Kapoor, Shobha Kapoor, Shailesh R. Singh"
movie,Andhadhun,"Crime,Thriller",139.0,2018.0,0,8.4,IN,"Anil Dhawan, Ayushmann Khurrana","Tabu, Radhika Apte",Sriram Raghavan,
movie,Sonchiriya,"Action,Crime,Drama",143.0,2019.0,0,7.5,IN,"Manoj Bajpayee, Ranvir Shorey, Sushant Singh Rajput",Bhumi Pednekar,Abhishek Chaubey,Ronnie Screwvala
movie,Stree,"Comedy,Horror",128.0,2018.0,0,7.7,IN,"Pankaj Tripathi, Rajkummar Rao, Aparshakti Khurana",Shraddha Kapoor,Amar Kaushik,Dinesh Vijan
movie,Saand Ki Aankh,"Biography,Drama",146.0,2019.0,0,8.9,CA,"Prakash Jha, Viineet Kumar","Taapsee Pannu, Bhumi Pednekar",Tushar Hiranandani,"Anurag Kashyap, Nidhi Parmar"
movie,Why Cheat India,"Crime,Drama",121.0,2019.0,0,6.0,IN,"Navneet Srivastava, Emraan Hashmi, Snighdadeep Chatterji",Shreya Dhanwanthary,Soumik Sen,"Bhushan Kumar, Atul Kasbekar, Tanuj Garg, Praveen Hashmi"
movie,Gekijouban Poketto monsutâ: Minna no Monogatari,"Action,Adventure,Animation",100.0,2018.0,0,6.4,JP,Eddy Lee,"Haven Paschall, Erica Schroeder, Sarah Natochenny, Kathryn Cahill",Tetsuo Yajima,Dina Hawana
movie,The Tashkent Files,"Drama,Mystery,Thriller",134.0,2019.0,0,7.9,IN,"Mithun Chakraborty, Naseeruddin Shah, Pankaj Tripathi",Shweta Basu Prasad,Vivek Agnihotri,"Pranay Chokshi, Haresh Patel"
movie,In the Shadow of the Moon,"Crime,Mystery,Sci-Fi",115.0,2019.0,0,6.2,IN,"Michael C. Hall, Bokeem Woodbine, Boyd Holbrook",Cleopatra Coleman,Jim Mickle,"Linda Moran, Brian Kavanaugh-Jones, Rian Cahill"
movie,Sin-gwa ham-kke: In-gwa yeon,"Action,Drama,Fantasy",142.0,2018.0,0,7.1,MY,"Jung-woo Ha, Ji-Hoon Ju, Dong-seok Ma",Hyang-gi Kim,Yong-hwa Kim,Ji-sun Choi
movie,Amsusarin,"Crime,Drama",110.0,2018.0,0,6.6,XWW,"Ji-Hoon Ju, Yoon-seok Kim, Seon-kyu Jin",Jin Heo,Tae-Gyun Kim,
movie,Gon-ji-am,Horror,95.0,2018.0,0,6.1,XWW,"Sung-Hoon Park, Ha-Joon Wi, Seung-Wook Lee","Ah-yeon Oh, Ji-Hyun Park, Ye-Won Mun",Beom-sik Jeong,Won-guk Kim
movie,High Flying Bird,"Drama,Sport",90.0,2019.0,0,6.2,US,"André Holland, Eddie Tavares, Melvin Gregg",Farah Bala,Steven Soderbergh,Joseph Malloch
movie,100 Dinge,Comedy,111.0,2018.0,0,6.5,CA,"Matthias Schweighöfer, Florian David Fitz","Hannelore Elsner, Miriam Stein",,"Dan Maag, Daniel Sonnabend"
movie,Badla,"Crime,Drama,Mystery",118.0,2019.0,0,7.9,XWW,"Amitabh Bachchan, Antonio Aakeel","Amrita Singh, Taapsee Pannu",Sujoy Ghosh,"Gauri Khan, Akshai Puri, Sunir Kheterpal"
movie,3 from Hell,Horror,115.0,2019.0,0,5.7,CA,"Sid Haig, Bill Moseley, Jeff Daniel Phillips",Sheri Moon Zombie,Rob Zombie,Mike Elliott
movie,Section 375,"Crime,Drama",124.0,2019.0,0,8.3,CA,"Akshaye Khanna, Rahul Bhat","Meera Chopra, Richa Chadha",Ajay Bahl,"Kumar Mangat Pathak, Abhishek Pathak"
movie,The Accountant of Auschwitz,Documentary,78.0,2018.0,0,7.3,CA,,,Matthew Shoychet,Ric Esther Bienstock
movie,Honey Boy,Drama,94.0,2019.0,0,7.0,CA,"Shia LaBeouf, Lucas Hedges, Byron Bowers, Noah Jupe",,Alma Har'el,"Daniela Taplin Lundberg, Brian Kavanaugh-Jones, Chris Leggett, Anita Gou"
movie,Happy Death Day 2U,"Comedy,Horror,Mystery",100.0,2019.0,0,6.2,US,"Israel Broussard, Suraj Sharma, Phi Vu",Jessica Rothe,Christopher Landon,Jason Blum
movie,El Hijo,Thriller,92.0,2019.0,0,5.4,XWW,"Luciano Cáceres, Joaquín Furriel","Martina Gusman, Heidi Toini",Sebastián Schindel,"Esteban Mentasti, Hori Mentasti"
movie,Wine Country,Comedy,103.0,2019.0,0,5.4,CA,,"Rachel Dratch, Ana Gasteyer, Amy Poehler, Maya Rudolph",,Morgan Sackett
movie,Pariyerum Perumal,Drama,154.0,2018.0,0,8.9,IN,"Shanmugha Rajan, Kathir, Yogi Babu, Hari, Lijeesh",Anandhi,"Prabunath, Mari Selvaraj",
movie,Si shi qing chun,"Animation,Drama,Romance",74.0,2018.0,0,6.5,XWW,"Crispin Freeman, Matt Fowler, George Ackles, Ikumi Hasegawa, Taito Ban",Dorothy Elias-Fahn,"Yoshitaka Takeuch, Xiaoxing Yi, Haoling Li",
movie,Generation Iron 3,Documentary,95.0,2018.0,0,6.9,IN,Hadi Choopan,,Vlad Yudin,Edwin Mejia Jr.
movie,9: Nine,"Fantasy,Horror,Sci-Fi",149.0,2019.0,0,7.0,IN,"Prakash Raj, Alok, Prithviraj Sukumaran",Wamiqa Gabbi,Jenuse Mohammed,Supriya Menon
movie,Di qiu zui hou de ye wan,"Drama,Mystery",138.0,2018.0,0,7.2,XWW,"Jue Huang, Hong-Chi Lee","Sylvia Chang, Wei Tang",Gan Bi,Zuolong Shan
movie,Overcomer,"Drama,Sport",119.0,2019.0,0,6.7,IN,"Alex Kendrick, Ben Davies","Priscilla C. Shirer, Shari Rigby",,"Justin Tolley, Aaron Burns"
movie,F2: Fun and Frustration,Comedy,148.0,2019.0,0,6.3,IN,"Prakash Raj, Varun Tej","Tamannaah Bhatia, Mehreen Pirzada",Anil Ravipudi,"Dil Raju, Sireesh, Lakshman"
movie,Varathan,"Action,Drama,Thriller",130.0,2018.0,0,7.5,IN,"Fahadh Faasil, Dileesh Pothan, Sharafudheen",Aishwarya Lekshmi,Amal Neerad,Nazriya Nazim
movie,Le daim,Comedy,77.0,2019.0,0,6.9,US,"Albert Delpy, Jean Dujardin","Adèle Haenel, Coralie Russier",Quentin Dupieux,"Thomas Verhaeghe, Mathieu Verhaeghe"
movie,Cuck,"Crime,Drama,Thriller",115.0,2019.0,0,6.3,IN,"Zachary Ray Sherman, Timothy V. Murphy","Sally Kirkland, Monique Parent",Rob Lambert,
movie,Börü,"Action,Thriller,War",80.0,2018.0,0,7.0,IN,"Murat Arkin, Emir Benderlioglu, Can Nergis, Serkan Çayoglu",,"Cem Özüduru, Can Emre",Doruk Acar
movie,The Perfect Date,"Comedy,Romance",89.0,2019.0,0,5.8,CA,"Noah Centineo, Odiseas Georgiadis","Laura Marano, Camila Mendes",Chris Nelson,"John Tomko, Matthew Kaplan"
movie,Nous finirons ensemble,"Comedy,Drama",135.0,2019.0,0,6.5,XWW,"François Cluzet, Laurent Lafitte, Gilles Lellouche",Marion Cotillard,Guillaume Canet,Alain Attal
